417	418	100	35	50	5.70000000000000	1	0.181470000000000	0.154950000000000	0.000230000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
440	442	100	132	50	41	1	0.0309900000000000	0.0935600000000000	0.0205600000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
440	444	100	132	50	33.6000000000000	1	0.0252400000000000	0.0757500000000000	0.0167300000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
441	455	100	132	50	75	1	0.0835100000000000	0.179920000000000	0.0356800000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
444	445	100	132	50	8.90000000000000	1	0.0133800000000000	0.0212500000000000	0.00426000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
446	448	100	132	50	47	1	0.0563800000000000	0.110860000000000	0.0228000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
448	455	100	132	50	53	1	0.0590100000000000	0.127150000000000	0.0252100000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
449	490	100	132	50	15	1	0.0113200000000000	0.0343500000000000	0.00755000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
450	490	100	132	50	0	1	0.00987000000000000	0.0210400000000000	0.00451000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
451	544	100	33	50	0	1	0	0.000100000000000000	0	1	0	0	0	0	1	0	0	0	0	0	0	0
455	457	100	132	50	58	1	0.0426100000000000	0.139610000000000	0.0277700000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
456	490	100	132	50	8.10000000000000	1	0.00595070000000000	0.0194970000000000	0.00388000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
460	461	100	132	50	0	1	0.00170000000000000	0.00593000000000000	0.00120000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
460	461	100	132	50	0	1	0.00170000000000000	0.00593000000000000	0.00120000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
460	467	100	132	50	1.50000000000000	1	0.00134300000000000	0.00335700000000000	0.000750000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
460	470	100	132	50	0	1	0.0120000000000000	0.0296100000000000	0.00662000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
461	465	100	132	50	19.8000000000000	1	0.0135230000000000	0.0469780000000000	0.00958000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
462	474	100	35	50	11.2000000000000	1	0.389390000000000	0.436660000000000	0.000360000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
467	495	100	132	50	96.7000000000000	1	0.0832470000000000	0.216443000000000	0.0460000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
474	477	100	35	50	12	1	0.209340000000000	0.398890000000000	0.000410000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
480	483	100	132	50	49	1	0.0421830000000000	0.109674000000000	0.0233100000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
483	495	100	132	50	61.8000000000000	1	0.0532020000000000	0.138326000000000	0.0294000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
517	521	100	33	50	0	1	0.0341100000000000	0.0178600000000000	0.00367000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
519	549	100	33	50	0	1	0.0510000000000000	0.0130000000000000	0.000200000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
522	524	100	33	50	26.4000000000000	1	0.263900000000000	0.675870000000000	0.00117000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
524	527	100	33	50	12	1	0.357000000000000	0.125000000000000	0	1	0	0	0	0	1	0	0	0	0	0	0	0
527	528	100	33	50	32	1	0.416700000000000	0.445800000000000	0.0275900000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
544	553	100	33	50	3.83000000000000	1	0.0682300000000000	0.115570000000000	0.000140000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
544	553	100	33	50	3.83000000000000	1	0.0682300000000000	0.115570000000000	0.000140000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
558	559	100	33	50	0	1	0.00990000000000000	0.00650000000000000	0.0281000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
564	565	100	33	50	0	1	0.0133400000000000	0.0101400000000000	0.0307500000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
566	567	100	33	50	0	1	0.00861000000000000	0.0194900000000000	0.00242000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
570	571	100	33	50	0	1	0.00422000000000000	0.00456000000000000	0.0129600000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
598	599	100	33	50	0	1	0.0116000000000000	0.0100000000000000	0.00745000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
720	721	100	132	50	160	1	0.142810000000000	0.366760000000000	0.0768400000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1000	1004	100	500	50	3.50000000000000	1	3.00000000000000e-05	0.000390000000000000	0.0365400000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1000	1004	100	500	50	3.50000000000000	1	3.00000000000000e-05	0.000390000000000000	0.0365400000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1000	1012	100	500	50	90	1	0.000930000000000000	0.00999000000000000	0.934700000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1000	1012	100	500	50	90	1	0.000930000000000000	0.00999000000000000	0.934700000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1000	1018	100	500	50	1.30000000000000	1	1.00000000000000e-05	0.000140000000000000	0.0134900000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1000	1018	100	500	50	1.30000000000000	1	1.00000000000000e-05	0.000140000000000000	0.0134900000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1000	1018	100	500	50	1.30000000000000	1	1.00000000000000e-05	0.000140000000000000	0.0134900000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1002	1014	100	500	50	5.90000000000000	1	5.00000000000000e-05	0.000650000000000000	0.0616100000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1002	1014	100	500	50	5.90000000000000	1	5.00000000000000e-05	0.000650000000000000	0.0616100000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1004	1006	100	500	50	269	1	0.00246000000000000	0.0297100000000000	2.83944000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1004	1014	100	500	50	164.100000000000	1	0.00151000000000000	0.0182100000000000	1.71810000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1004	1014	100	500	50	164.400000000000	1	0.00152000000000000	0.0184300000000000	1.73809000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1004	1025	100	500	50	52	1	0.000410000000000000	0.00501000000000000	0.618870000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1006	1008	100	500	50	0	1	0	-0.0173400000000000	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1007	1008	100	500	50	0	1	0	-0.0146100000000000	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1007	1014	100	500	50	386.700000000000	1	0.00293000000000000	0.0361200000000000	4.66762000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1008	1010	100	500	50	0	1	0	-0.0176500000000000	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1008	1011	100	500	50	0	1	0	-0.0139100000000000	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1010	2000	100	500	50	346	1	0.00323900000000000	0.0386140000000000	3.61311000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1011	2015	100	500	50	315.400000000000	1	0.00254000000000000	0.0303200000000000	3.75350000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1012	1024	100	500	50	27	1	0.000270000000000000	0.00300000000000000	0.280210000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1012	1026	100	500	50	214	1	0.00218000000000000	0.0235900000000000	2.23057000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1012	1026	100	500	50	214	1	0.00218000000000000	0.0235900000000000	2.23057000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1014	1016	100	500	50	75.8000000000000	1	0.000700000000000000	0.00847000000000000	0.794080000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1014	1016	100	500	50	76	1	0.000710000000000000	0.00847000000000000	0.794080000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1014	1022	100	500	50	0	1	0.000150000000000000	0.00173000000000000	0.213810000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1020	1024	100	500	50	13.2000000000000	1	0.000420000000000000	0.00412000000000000	0.382630000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1025	7003	100	500	50	519.330000000000	1	0.00385000000000000	0.0484800000000000	6.21845000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1026	1028	100	500	50	0	1	0	-0.0116200000000000	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1028	1030	100	500	50	227	1	0.00231000000000000	0.0250000000000000	2.36743000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1028	2004	100	500	50	421	1	0.00406000000000000	0.0452300000000000	4.44339000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1030	2004	100	500	50	194	1	0.00198000000000000	0.0214200000000000	2.02055000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1202	1208	100	132	50	29.6000000000000	1	0.0160900000000000	0.0658000000000000	0.0152000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1202	1208	100	132	50	29.6000000000000	1	0.0161300000000000	0.0652100000000000	0.0152200000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1204	1272	100	132	50	87.4000000000000	1	0.0553700000000000	0.199250000000000	0.0441600000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1204	1274	100	132	50	0	1	0.105410000000000	0.223790000000000	0.0461100000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1206	1207	100	132	50	5	1	0.00280864000000000	0.0114848000000000	0.00265000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1206	1216	100	132	50	16.6000000000000	1	0.0184500000000000	0.0390500000000000	0.00803000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1206	1230	100	132	50	16.8000000000000	1	0.00915000000000000	0.0374000000000000	0.00864000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1206	1249	100	132	50	3.43000000000000	1	0.00234000000000000	0.00777000000000000	0.00173000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1207	1234	100	132	50	11	1	0.00596836000000000	0.0244052000000000	0.00564000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1208	1220	100	132	50	1	1	0.00111000000000000	0.00236000000000000	0.000480000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1208	1220	100	132	50	1	1	0.00111000000000000	0.00236000000000000	0.000480000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1208	1220	100	132	50	1	1	0.00111000000000000	0.00236000000000000	0.000480000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1208	1234	100	132	50	42.8000000000000	1	0.0233600000000000	0.0955300000000000	0.0220600000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1208	1240	100	132	50	24.9000000000000	1	0.0135500000000000	0.0553800000000000	0.0127900000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1208	1240	100	132	50	24.9000000000000	1	0.0135600000000000	0.0554400000000000	0.0128000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1208	1254	100	132	50	51.3000000000000	1	0.0279700000000000	0.114240000000000	0.0263800000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1208	1258	100	132	50	33	1	0.0179900000000000	0.0734760000000000	0.0169700000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1208	1280	100	132	50	2	1	0.00109000000000000	0.00445000000000000	0.00103000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1208	1280	100	132	50	2	1	0.00109000000000000	0.00445000000000000	0.00103000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1210	1272	100	132	50	37.4000000000000	1	0.0390600000000000	0.0886000000000000	0.0181100000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1212	1213	100	132	50	20.8000000000000	1	0.0231000000000000	0.0490600000000000	0.0100200000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1212	1230	100	132	50	40.3000000000000	1	0.0219700000000000	0.0897400000000000	0.0207200000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1212	1252	100	132	50	10.5800000000000	1	0.0117750000000000	0.0250080000000000	0.00511000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1214	1238	100	132	50	66.5000000000000	1	0.0599600000000000	0.154240000000000	0.0330900000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1215	1217	100	132	50	0	1	0.000300000000000000	0.000600000000000000	0.000120000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1216	1217	100	132	50	11	1	0.0122470000000000	0.0259150000000000	0.00533000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1216	1254	100	132	50	9.50000000000000	1	0.00518000000000000	0.0211500000000000	0.00488000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1217	1244	100	132	50	64.6000000000000	1	0.0719260000000000	0.152194000000000	0.0313200000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1218	1226	100	132	50	2	1	0.00180000000000000	0.00463000000000000	0.000970000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1218	1290	100	132	50	165	1	0.148670000000000	0.381630000000000	0.0810700000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1221	1240	100	132	50	108	1	0.122470000000000	0.0533400000000000	0.259150000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1221	1270	100	132	50	60	1	0.0668000000000000	0.141360000000000	0.0290900000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1222	1223	100	132	50	4.90000000000000	1	0.00668000000000000	0.0141400000000000	0.00290000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1222	1282	100	132	50	19.5000000000000	1	0.0222700000000000	0.0471200000000000	0.00970000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1223	1261	100	132	50	130.400000000000	1	0.0716210000000000	0.281471000000000	0.0696300000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1223	1261	100	132	50	130.400000000000	1	0.0716210000000000	0.281471000000000	0.0696300000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1224	1240	100	132	50	3.50000000000000	1	0.00191000000000000	0.00779000000000000	0.00180000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1226	1239	100	132	50	4.10000000000000	1	0.00226000000000000	0.00920000000000000	0.00209000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1228	1266	100	132	50	49.3000000000000	1	0.0548600000000000	0.116090000000000	0.0238900000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1229	1239	100	132	50	25.4000000000000	1	0.0139900000000000	0.0570000000000000	0.0129500000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1229	1296	100	132	50	131.080000000000	1	0.0722200000000000	0.294140000000000	0.0668500000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1230	1276	100	132	50	56.5000000000000	1	0.0307500000000000	0.125700000000000	0.0290300000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1232	1235	100	132	50	12.0800000000000	1	0.0134475000000000	0.0285582000000000	0.00583000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1232	1249	100	132	50	6.30000000000000	1	0.00430290000000000	0.0142821000000000	0.00318000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1235	1252	100	132	50	24.5200000000000	1	0.0273025000000000	0.0579818000000000	0.0118500000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1236	1242	100	132	50	52.1000000000000	1	0.0580500000000000	0.122850000000000	0.0252800000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1236	1278	100	132	50	0	1	0.00431000000000000	0.0176100000000000	0.00406000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1236	1298	100	132	50	71.2000000000000	1	0.0792700000000000	0.167760000000000	0.0345200000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1237	1248	100	132	50	18	1	0.00980400000000000	0.0399590000000000	0.00928000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1237	1286	100	132	50	125.800000000000	1	0.0685170000000000	0.279267000000000	0.0648800000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1238	1264	100	132	50	30	1	0.0332400000000000	0.0705900000000000	0.0144200000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1240	1242	100	132	50	2.40000000000000	1	0.00128000000000000	0.00523000000000000	0.00121000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1244	1264	100	132	50	25.4000000000000	1	0.0282810000000000	0.0598410000000000	0.0123200000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1246	1266	100	132	50	17	1	0.0189300000000000	0.0400600000000000	0.00824000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1246	1282	100	132	50	61.3000000000000	1	0.0682900000000000	0.144510000000000	0.0297400000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1248	1295	100	132	50	101.800000000000	1	0.0554500000000000	0.225990000000000	0.0525000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1250	1251	100	132	50	34.2000000000000	1	0.0308200000000000	0.0791800000000000	0.0168600000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1250	1288	100	132	50	0	1	0.107200000000000	0.196740000000000	0.0392400000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1250	1293	100	132	50	65.5100000000000	1	0.0356800000000000	0.145430000000000	0.0337900000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1251	2349	100	132	50	77.4000000000000	1	0.0697400000000000	0.179200000000000	0.0381700000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1252	1296	100	132	50	44.7000000000000	1	0.0497400000000000	0.105630000000000	0.0215800000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1258	1278	100	132	50	25	1	0.0136330000000000	0.0556790000000000	0.0128600000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1260	1298	100	132	50	54.7000000000000	1	0.0609000000000000	0.129340000000000	0.0264200000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1261	1262	100	132	50	11.6500000000000	1	0.00639900000000000	0.0251470000000000	0.00622000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1261	1262	100	132	50	11.6500000000000	1	0.00639900000000000	0.0251470000000000	0.00622000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1261	1265	100	132	50	2.50000000000000	1	0.00152400000000000	0.00525100000000000	0.00135000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1261	1265	100	132	50	2.50000000000000	1	0.00152400000000000	0.00525100000000000	0.00135000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1262	1263	100	132	50	12.9000000000000	1	0.00702600000000000	0.0287260000000000	0.00663000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1263	1267	100	132	50	0.400000000000000	1	0.000220000000000000	0.000890000000000000	0.000210000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1263	1276	100	132	50	13.8000000000000	1	0.00751600000000000	0.0307300000000000	0.00710000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1264	1276	100	132	50	80.8000000000000	1	0.0439800000000000	0.179820000000000	0.0415300000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1264	1284	100	132	50	41	1	0.0456500000000000	0.0966000000000000	0.0198800000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1268	1276	100	132	50	0	1	0.000870000000000000	0.00356000000000000	0.000820000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1271	1273	100	132	50	15.7000000000000	1	0.0275720000000000	0.0356820000000000	0.00782000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1271	1286	100	132	50	104.700000000000	1	0.0715100000000000	0.254180000000000	0.0540000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1282	1283	100	132	50	21	1	0.0233820000000000	0.0494750000000000	0.0101800000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1283	1284	100	132	50	69	1	0.0768250000000000	0.162560000000000	0.0334600000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1284	1294	100	132	50	18	1	0.0200410000000000	0.0424070000000000	0.00873000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1288	6242	100	132	50	0	1	0.00327000000000000	0.0158900000000000	0.00329000000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1289	1292	100	132	50	90	1	0.0494300000000000	0.194460000000000	0.0480500000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1289	1292	100	132	50	90	1	0.0494300000000000	0.194460000000000	0.0480500000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
1292	1293	100	132	50	50.4000000000000	1	0.0274500000000000	0.111880000000000	0.0259900000000000	1	0	0	0	0	1	0	0	0	0	0	0	0
